05	115	00:11:34,216	00:11:37,769	がんばっちゃうのよねぇ
05	116	00:11:37,769	00:11:40,969	（２人）フフフ…
05	117	00:11:50,015	00:11:54,603	いいなぁ　めぐみ
05	117	00:11:50,015	00:11:54,603	お母さんと　なかよしで
05	118	00:11:54,603	00:11:58,003	ひめのお母さんとお父さんって…
05	119	00:12:00,058	00:12:05,614	わたしのお父さんとお母さんは
05	119	00:12:00,058	00:12:05,614	鏡の中に　とじこめられてる
05	120	00:12:05,614	00:12:08,414	国中の人といっしょに
05	121	00:12:14,656	00:12:16,391	あの…　あのさ…
05	122	00:12:16,391	00:12:19,961	あ～あ　わたしも
05	122	00:12:16,391	00:12:19,961	食べたくなっちゃったなぁ
05	123	00:12:19,961	00:12:22,461	お母さんの手料理
05	124	00:12:23,849	00:12:26,601	ぜったい　ぜったい助けに行こう！
05	125	00:12:26,601	00:12:33,558	でもって　全部のカードを集めて
05	125	00:12:26,601	00:12:33,558	ひめのねがいを　かなえよう！
05	126	00:12:33,558	00:12:35,393	うん！
05	127	00:12:35,393	00:12:37,429	あっ　めぐみは？
05	128	00:12:37,429	00:12:40,832	カードが全部集まったら
05	128	00:12:37,429	00:12:40,832	何をおねがいするの？
05	129	00:12:40,832	00:12:45,287	あたしは　お母さんを
05	129	00:12:40,832	00:12:45,287	元気にしてって　おねがいする
05	130	00:12:45,287	00:12:46,988	えっ？
05	131	00:12:46,988	00:12:49,925	うちのお母さん
05	131	00:12:46,988	00:12:49,925	元気そうに見えるけど
05	132	00:12:49,925	00:12:54,596	体　弱いんだよね
05	132	00:12:49,925	00:12:54,596	いつも　いっぱい薬飲んでるし
05	133	00:12:54,596	00:12:58,033	だから　あたし
05	133	00:12:54,596	00:12:58,033	ねがいが　かなうとしたら
05	134	00:12:58,033	00:13:00,669	お母さんを元気にしたいんだ
05	135	00:13:00,669	00:13:05,223	じゃあ　カードを集めて
05	135	00:13:00,669	00:13:05,223	おたがい　ねがいをかなえよう！
05	136	00:13:05,223	00:13:07,742	うん！　いっしょに
05	137	00:13:07,742	00:13:11,263	プリキュア　ゴー！
05	137	00:13:07,742	00:13:11,263	ゴー！
05	138	00:13:11,263	00:13:13,663	（２人）アハハハ…
05	139	00:13:16,952	00:13:22,357	あぁ　またあの町より
05	139	00:13:16,952	00:13:22,357	生あたたかい愛を感じるわ
05	140	00:13:22,357	00:13:24,192	なんとかなさい！
05	141	00:13:24,192	00:13:28,230	わたしたちも　なんとかしようと
05	141	00:13:24,192	00:13:28,230	思ってるんですが…
05	142	00:13:28,230	00:13:33,268	ことごとく　プリキュアが
05	142	00:13:28,230	00:13:33,268	じゃまをするのです
05	143	00:13:33,268	00:13:38,123	（ディープミラー）
05	143	00:13:33,268	00:13:38,123	クイーンミラージュさま
05	143	00:13:33,268	00:13:38,123	わたしに　いい考えがございます
05	144	00:13:38,123	00:13:41,860	プリキュアは　人助けとやらが
05	144	00:13:38,123	00:13:41,860	このみのようなので
05	145	00:13:41,860	00:13:45,113	それをワナに　おびきよせては
05	145	00:13:41,860	00:13:45,113	いかがでしょうか？
05	146	00:13:45,113	00:13:50,268	悪くないわ
05	146	00:13:45,113	00:13:50,268	めんどくさいですなぁ…
05	147	00:13:50,268	00:13:53,668	…であれば
05	147	00:13:50,268	00:13:53,668	わたくしに　おまかせを
05	148	00:15:33,622	00:15:37,409	めぐみはさ　なんで人助けするの？
05	149	00:15:37,409	00:15:43,348	お母さんが　「みんなの笑顔が
05	149	00:15:37,409	00:15:43,348	一番だ」って言うからだよ
05	150	00:15:43,348	00:15:46,718	あたしも　みんなに
05	150	00:15:43,348	00:15:46,718	よろこんでもらえると　うれしいし
05	151	00:15:46,718	00:15:51,456	ふ～む…　笑顔じゃ
05	151	00:15:46,718	00:15:51,456	おなかいっぱいに　ならな～い！
05	152	00:15:51,456	00:15:53,858	フフッ…　そうだよね
05	153	00:15:53,858	00:15:55,710	≪キャー！≫
05	154	00:15:55,710	00:16:00,865	お助け～！　アア～！
05	155	00:16:00,865	00:16:03,735	プリキュアを
05	155	00:16:00,865	00:16:03,735	よんでくださいまし～！
05	156	00:16:03,735	00:16:05,920	（チョイアークたち）チョイ　チョイ～
05	157	00:16:05,920	00:16:08,523	ひめ　いくよ！
05	157	00:16:05,920	00:16:08,523	えっ!?
05	158	00:16:08,523	00:16:10,642	なんか　あやしいですわ
05	159	00:16:10,642	00:16:12,978	とにかく　あの人を助けなきゃ！
05	160	00:16:12,978	00:16:15,830	アア～！
05	161	00:16:15,830	00:16:17,630	うん
05	162	00:16:18,700	00:16:20,952	≪かわルンルン！≫
05	163	00:16:20,952	00:16:28,460	♪♪～
05	164	00:16:28,460	00:16:33,565	プリキュア
05	164	00:16:28,460	00:16:33,565	くるりんミラーチェンジ！
05	165	00:16:33,565	00:16:53,635	♪♪～
05	166	00:16:53,635	00:17:03,695	♪♪～
05	167	00:17:03,695	00:17:13,955	♪♪～
05	168	00:17:13,955	00:17:18,155	世界に広がるビッグな愛！
05	169	00:17:21,146	00:17:23,546	キュアラブリー！
05	170	00:17:25,900	00:17:30,600	天空に舞う　蒼き風！
05	171	00:17:33,441	00:17:36,141	キュアプリンセス！
05	172	00:17:37,996	00:17:41,199	ハピネス注入！　幸せチャージ！
05	173	00:17:41,199	00:17:43,999	ハピネスチャージプリキュア！
05	174	00:17:45,770	00:17:47,756	（チョイアークたち）チョイ　チョイ…
05	175	00:17:47,756	00:17:51,342	もうだいじょうぶですよ！
05	175	00:17:47,756	00:17:51,342	（２人）タァー！
05	176	00:17:51,342	00:17:53,461	トリャー！
05	177	00:17:53,461	00:17:58,661	フッ！　ヤァ！　フーッ！
05	177	00:17:53,461	00:17:58,661	（ドーン！　ドーン！）
05	178	00:18:01,302	00:18:06,002	キリがない
05	178	00:18:01,302	00:18:06,002	こういう時には　フォームチェンジですわ！
05	179	00:18:07,208	00:18:09,627	≪かわルンルン！≫
05	180	00:18:09,627	00:18:14,215	プリキュア
05	180	00:18:09,627	00:18:14,215	くるりんミラーチェンジ！
05	181	00:18:14,215	00:18:17,115	ロリポップ　ヒップホップ！
05	182	00:18:18,720	00:18:22,540	プリキュア
05	182	00:18:18,720	00:18:22,540	ポップン　ソニックアタック！
05	183	00:18:22,540	00:18:30,840	♪♪～
05	184	00:18:32,066	00:18:36,166	さすがですわ！
05	184	00:18:32,066	00:18:36,166	もうだいじょうぶですよ！
05	185	00:18:37,472	00:18:40,441	助けてくれて　ありがとう！
05	186	00:18:40,441	00:18:43,595	…じゃなくて
05	187	00:18:43,595	00:18:48,216	（一同）あ～っ！
05	187	00:18:43,595	00:18:48,216	（リボン）幻影帝国の幹部・ホッシーワですわ
05	188	00:18:48,216	00:18:51,469	ホーッホッホッホッホ…
05	189	00:18:51,469	00:18:55,690	おそわれているフリをして
05	189	00:18:51,469	00:18:55,690	あんたたちを　おびき出したのよ
05	190	00:18:55,690	00:18:59,878	この見事な演技力で
05	191	00:18:59,878	00:19:04,532	なんか　あやしいと思ってたのよね
05	191	00:18:59,878	00:19:04,532	ですわ
05	192	00:19:04,532	00:19:07,118	だますなんて　ひどい！
05	192	00:19:04,532	00:19:07,118	（プリンセス・リボン）えっ!?
05	193	00:19:07,118	00:19:11,539	こんなことしたら　本当に助けが
05	193	00:19:07,118	00:19:11,539	必要な人が　こまるでしょ！
05	194	00:19:11,539	00:19:14,759	人助けなんかするから
05	194	00:19:11,539	00:19:14,759	だまされるのよ
05	195	00:19:14,759	00:19:19,030	それに　ちょっといい気に
05	195	00:19:14,759	00:19:19,030	なってるんじゃない？
05	195	00:19:14,759	00:19:19,030	えっ…
05	196	00:19:19,030	00:19:24,135	人助けをしている自分は
05	196	00:19:19,030	00:19:24,135	いい子ちゃんとか思っているから
05	197	00:19:24,135	00:19:27,255	こんな見えすいた手に
05	197	00:19:24,135	00:19:27,255	引っかかるのよ
05	198	00:19:27,255	00:19:29,924	いい子だなんて…
05	199	00:19:29,924	00:19:32,994	ちょっと！　だますほうが
05	199	00:19:29,924	00:19:32,994	だまされるほうより
05	200	00:19:32,994	00:19:35,163	悪いに決まってるでしょ！
05	201	00:19:35,163	00:19:40,101	それにラブリーは素直だから
05	201	00:19:35,163	00:19:40,101	アッサリと　だまされちゃうだけだよ
05	202	00:19:40,101	00:19:45,190	お人よしで　ちょっとうかつで
05	202	00:19:40,101	00:19:45,190	それに　あと…
05	203	00:19:45,190	00:19:48,760	何だっけ？
05	203	00:19:45,190	00:19:48,760	ウッ…
05	204	00:19:48,760	00:19:52,463	ありがとう　プリンセス
05	204	00:19:48,760	00:19:52,463	うん？
05	205	00:19:52,463	00:19:56,634	わたしは　なぜ人助けをしたいのか
05	205	00:19:52,463	00:19:56,634	分からない
05	206	00:19:56,634	00:20:02,457	ただ　こまっている人がいたら
05	206	00:19:56,634	00:20:02,457	手をさしのべたいだけなの
05	207	00:20:02,457	00:20:04,657	はぁ？
05	208	00:20:08,079	00:20:12,279	フン！
05	208	00:20:08,079	00:20:12,279	サイアーク　やっておしまい！
05	209	00:20:13,318	00:20:15,470	（２人）あっ！
05	210	00:20:15,470	00:20:17,422	アッ！
05	211	00:20:17,422	00:20:19,574	サイアーク！
05	212	00:20:19,574	00:20:21,593	おバカね
05	213	00:20:21,593	00:20:27,065	人のことより
05	213	00:20:21,593	00:20:27,065	自分の心配をしたほうがよくてよ
05	214	00:20:27,065	00:20:32,153	ダレだって
05	214	00:20:27,065	00:20:32,153	自分のことしか考えてないのよ
05	215	00:20:32,153	00:20:34,239	あんたたちだって　そう！
05	216	00:20:34,239	00:20:38,893	自分が気持ちいいとか
05	216	00:20:34,239	00:20:38,893	人にほめられるからとか
05	217	00:20:38,893	00:20:41,713	けっきょく自分のためじゃない
05	218	00:20:41,713	00:20:47,318	それで感謝も
05	218	00:20:41,713	00:20:47,318	されなかったりしたら丸損よね～
05	219	00:20:47,318	00:20:50,688	そうかもしれない
05	219	00:20:47,318	00:20:50,688	あっ…
05	220	00:20:50,688	00:20:53,875	でも　わたしは
05	220	00:20:50,688	00:20:53,875	助けてもらったり
05	221	00:20:53,875	00:20:56,844	笑顔をもらった時の
05	221	00:20:53,875	00:20:56,844	うれしい気持ちを
05	222	00:20:56,844	00:20:58,880	みんなにあげたい
05	223	00:20:58,880	00:21:02,000	それで　損したり
05	223	00:20:58,880	00:21:02,000	たいへんな目にあっても
05	224	00:21:02,000	00:21:05,400	みんなが幸せなら　それでいいの
05	225	00:21:07,005	00:21:12,427	何？　それ
05	225	00:21:07,005	00:21:12,427	何より自分のほうが大切でしょ!?
05	226	00:21:12,427	00:21:16,581	サイアーク！　キレイ事なんて
05	226	00:21:12,427	00:21:16,581	つぶしておしまい！
05	227	00:21:16,581	00:21:18,399	サイアーク！
05	228	00:21:18,399	00:21:21,286	ウッ…　グッ…
05	228	00:21:18,399	00:21:21,286	グゥ～！
05	229	00:21:21,286	00:21:26,607	ぶざまね　自己満足のために
05	229	00:21:21,286	00:21:26,607	なかままで　まきこんで
05	230	00:21:26,607	00:21:30,828	あんたこそ自分勝手な人じゃない
05	231	00:21:30,828	00:21:32,664	アワワ…
05	232	00:21:32,664	00:21:36,401	オーッホッホッホッホ
05	232	00:21:32,664	00:21:36,401	オーッホッホッホッホ…
05	233	00:21:36,401	00:21:40,855	ラブリーは
05	233	00:21:36,401	00:21:40,855	自分勝手なんかじゃない！
05	234	00:21:40,855	00:21:45,426	わたしも　人助けなんか
05	234	00:21:40,855	00:21:45,426	めんどくさいと思うけど
05	235	00:21:45,426	00:21:50,415	ラブリーといっしょにいると
05	235	00:21:45,426	00:21:50,415	次から次へと　たいへんだけど
05	236	00:21:50,415	00:21:54,152	なんか　温かい気持ちになるの
05	237	00:21:54,152	00:21:57,622	だから　だから　友達のこと
05	238	00:21:57,622	00:22:01,943	悪く言わないでーー！
05	239	00:22:01,943	00:22:05,129	（ドーン！）
05	239	00:22:01,943	00:22:05,129	あっ！
05	240	00:22:05,129	00:22:08,132	トーリャ！
05	241	00:22:08,132	00:22:10,568	（ドン！）
05	242	00:22:10,568	00:22:12,670	あっ…
05	243	00:22:12,670	00:22:15,273	生意気…
05	244	00:22:15,273	00:22:17,508	ありがとう　プリンセス！
05	245	00:22:17,508	00:22:20,094	わたしも
05	245	00:22:17,508	00:22:20,094	プリンセスと　いっしょにいると
05	246	00:22:20,094	00:22:22,947	ホワッとした気持ちになるよ
05	247	00:22:22,947	00:22:26,701	この気持ちって　あれだよね！
05	248	00:22:26,701	00:22:31,289	友達って感じ！
05	248	00:22:26,701	00:22:31,289	そう！　それ！
05	249	00:22:31,289	00:22:34,292	いこう！　プリンセス
05	249	00:22:31,289	00:22:34,292	うぃ～！
05	250	00:22:34,292	00:22:37,092	友達なんて　くだらない！
05	251	00:22:38,780	00:22:40,580	いくよ！
05	252	00:22:42,033	00:22:45,733	ラブリー　ビーム！
05	253	00:22:48,990	00:22:51,793	ハァー！
05	254	00:22:51,793	00:22:55,179	わたしも　いくよ！
05	255	00:22:55,179	00:23:01,386	プリンセス　爆弾ボンバー！
05	256	00:23:01,386	00:23:04,789	何なの～!?
05	256	00:23:01,386	00:23:04,789	サイアーク！
05	257	00:23:04,789	00:23:08,826	タァー！　おっ？　おぉ～！
05	258	00:23:08,826	00:23:13,181	ラブリー　今よ！
05	258	00:23:08,826	00:23:13,181	うん！
05	259	00:23:13,181	00:23:18,681	愛の光を聖なる力に
05	259	00:23:13,181	00:23:18,681	ラブプリブレス！
05	260	00:23:20,388	00:23:27,988	プリキュア
05	260	00:23:20,388	00:23:27,988	ピンキーラブ　シュート！
05	261	00:23:35,002	00:23:39,090	愛よ　天に帰れ！
05	262	00:23:39,090	00:23:42,226	ゴクラ～ク
05	263	00:23:42,226	00:23:45,797	やった～！
05	263	00:23:42,226	00:23:45,797	すごいですわ！
05	264	00:23:45,797	00:23:48,299	友達なんて　くだらない
05	265	00:23:48,299	00:23:53,004	人の笑顔なんて　おなかの
05	265	00:23:48,299	00:23:53,004	足しになんか　ならないのよ！
05	266	00:23:53,004	00:23:57,104	この次こそ
05	266	00:23:53,004	00:23:57,104	おなかいっぱいに　なってやるわ！
05	267	00:24:01,212	00:24:05,983	ひめ　ありがとう
05	267	00:24:01,212	00:24:05,983	えっ？　「ありがとう」って？
05	268	00:24:05,983	00:24:08,352	ひめと２人でプリキュアできて
05	269	00:24:08,352	00:24:11,472	あらためて
05	269	00:24:08,352	00:24:11,472	うれしいなって思ったの
05	270	00:24:11,472	00:24:13,991	だから　ありがとう！
05	271	00:24:13,991	00:24:17,791	なんかね　なんか　うれしいの
05	272	00:24:19,831	00:24:23,835	わたしも！　わたしも
05	272	00:24:19,831	00:24:23,835	めぐみと２人でプリキュアできて
05	273	00:24:23,835	00:24:25,837	うれしい！
05	274	00:24:25,837	00:24:29,557	いっしょだね
05	274	00:24:25,837	00:24:29,557	いっしょ　いっしょ
05	275	00:24:29,557	00:24:34,695	これは　ゆったりとした　フラダンスの
05	275	00:24:29,557	00:24:34,695	パワーを感じるですわ
05	276	00:24:34,695	00:24:37,849	ハッ　ハッ…
05	276	00:24:34,695	00:24:37,849	こちょこちょ　してくださいな
05	277	00:24:37,849	00:24:40,785	こちょ　こちょ　こちょ
05	277	00:24:37,849	00:24:40,785	アハハハハ…
05	278	00:24:40,785	00:24:43,685	ハーピション！
05	279	00:24:46,324	00:24:51,963	すごいですわ！　大量ゲットですわ
05	279	00:24:46,324	00:24:51,963	なんで？　なんで？
05	280	00:24:51,963	00:24:57,602	今日は　たくさん人助けをしたから
05	280	00:24:51,963	00:24:57,602	幸せが　たまってたんですわ
05	281	00:24:57,602	00:25:00,855	「なさけは人のためならず」だね
05	282	00:25:00,855	00:25:04,725	なさけは人のためにならないの？
05	283	00:25:04,725	00:25:08,062	ちがいますわ
05	283	00:25:04,725	00:25:08,062	人に　なさけをかけるってことは
05	284	00:25:08,062	00:25:12,633	自分のためにもなるって
05	284	00:25:08,062	00:25:12,633	意味ですわ
05	284	00:25:08,062	00:25:12,633	へぇ～
05	285	00:25:12,633	00:25:14,835	フフフ…
05	286	00:25:14,835	00:25:18,489	「なさけは人のためならず」か
05	287	00:25:18,489	00:25:22,927	めぐみが人を助けるのがすきなの
05	287	00:25:18,489	00:25:22,927	分かったかも
05	288	00:25:22,927	00:25:26,497	こんな気持ちって悪くないね
05	289	00:25:26,497	00:25:30,735	めぐみ　人の笑顔っていいね！
05	290	00:25:30,735	00:25:32,737	でしょ　でしょ！
05	291	00:25:32,737	00:25:35,256	これからもモリモリ人助け！
05	292	00:25:35,256	00:25:39,277	（一同）プリキュア　ゴー！
05	293	00:25:39,277	00:25:49,677	♪♪～
06	1	00:00:33,083	00:00:36,003	♪♪～（鼻歌）
06	2	00:00:36,003	00:00:43,861	♪♪～
06	3	00:00:43,861	00:00:46,346	おいしくな～れ
06	4	00:00:46,346	00:00:48,346	よし！
06	5	00:00:51,852	00:00:53,620	フゥ…
06	6	00:00:53,620	00:00:57,020	（グ～）
06	7	00:00:59,226	00:01:03,426	（ピッ　ピッ　ピッ　ピッ…）
06	8	00:01:05,215	00:01:07,651	われながら会心の出来ですわ
06	9	00:01:07,651	00:01:10,351	≪（白雪ひめ）ねぇ　リボン≫
06	10	00:01:11,839	00:01:14,024	お昼ごはん　まだ～？
06	11	00:01:14,024	00:01:18,595	ちょうど今できたところですわよ
06	11	00:01:14,024	00:01:18,595	えっ？　本当!?
06	12	00:01:18,595	00:01:23,267	え～　なんで魚なのよ？
06	13	00:01:23,267	00:01:27,254	今日は
06	13	00:01:23,267	00:01:27,254	パンケーキの気分だったのに～
06	14	00:01:27,254	00:01:30,340	また　そんなワガママを…
06	15	00:01:30,340	00:01:33,944	いいでしょ　べつに
06	15	00:01:30,340	00:01:33,944	わたしが食べるものなんだから
06	16	00:01:33,944	00:01:37,181	わたしが　えらんだって！
06	17	00:01:37,181	00:01:41,585	ですから　ひめ…
06	17	00:01:37,181	00:01:41,585	パンケーキ！
06	18	00:01:41,585	00:01:45,255	わたしは　ひめの健康を…
06	18	00:01:41,585	00:01:45,255	パンケーキ！
06	19	00:01:45,255	00:01:47,341	ウウ…
06	20	00:01:47,341	00:01:52,896	パンケーキ　パンケーキ
06	20	00:01:47,341	00:01:52,896	パンケーキ～！
06	21	00:01:52,896	00:01:55,282	あっ！　あっ…
06	22	00:01:55,282	00:01:58,769	パンケーキ～！
06	23	00:01:58,769	00:02:05,275	ウオ～！　もう結構ですわ！
06	23	00:01:58,769	00:02:05,275	文句を言う子には食べさせません
06	24	00:02:05,275	00:02:09,630	何よ！　パンケーキぐらい　ちゃっちゃと
06	24	00:02:05,275	00:02:09,630	作ってくれればいいでしょ！
06	25	00:02:09,630	00:02:13,734	だまらっしゃい！　自分では
06	25	00:02:09,630	00:02:13,734	卵もわれない　お子ちゃまが～！
06	26	00:02:13,734	00:02:17,534	何よ～！
06	26	00:02:13,734	00:02:17,534	（ひめ・リボン）ウウ～！
06	27	00:02:21,842	00:02:24,127	キュアイーグレットです
06	28	00:02:24,127	00:02:27,698	プリキュア１０周年
06	28	00:02:24,127	00:02:27,698	ありがとうございます
06	29	00:02:27,698	00:02:30,998	これからも
06	29	00:02:27,698	00:02:30,998	よろしくおねがいします
06	30	00:02:32,186	00:02:35,086	♪♪～主題歌
06	30	00:02:32,186	00:02:35,086	『ハピネスチャージプリキュア！ＷＯＷ！』
06	31	00:05:47,998	00:05:50,934	（愛乃めぐみ）
06	31	00:05:47,998	00:05:50,934	♪♪「今日はハッピーサンデー」
06	32	00:05:50,934	00:05:55,789	♪♪「ひめと楽しい日曜日～」っと
06	33	00:05:55,789	00:05:58,592	≪もう！
06	33	00:05:55,789	00:05:58,592	リボンの分からんちん！≫
06	34	00:05:58,592	00:06:01,892	うわっ！　うん？
06	35	00:06:03,880	00:06:06,283	ひめ！
06	36	00:06:06,283	00:06:08,983	どこ行くのよ？
06	37	00:06:19,196	00:06:21,748	う～ん！
06	38	00:06:21,748	00:06:24,167	ひめったら　もったいないなぁ
06	39	00:06:24,167	00:06:27,487	こんなおいしいものを
06	39	00:06:24,167	00:06:27,487	のこしていっちゃうなんて
06	40	00:06:27,487	00:06:32,109	ですわよね！
06	40	00:06:27,487	00:06:32,109	もう　あのワガママプリンセスは！
06	41	00:06:32,109	00:06:36,663	でも　ひめ　今ごろ
06	41	00:06:32,109	00:06:36,663	おなか　すかせてるだろうね
06	42	00:06:36,663	00:06:40,563	もう　そんなの
06	42	00:06:36,663	00:06:40,563	ほっとけばいいんですわ
06	43	00:06:41,935	00:06:43,904	フン！
06	44	00:06:43,904	00:06:46,904	ひめには　いい薬です
06	45	00:06:48,592	00:06:53,613	アァ…　おなかすいた…
06	46	00:06:53,613	00:06:57,413	ハァ　ハァ　ハァ…
06	47	00:06:59,619	00:07:03,319	あっ！　あっ　相楽く～ん
06	48	00:07:04,758	00:07:09,262	今日も精が出ますねぇ
06	48	00:07:04,758	00:07:09,262	大森も　がんばってるな
06	49	00:07:09,262	00:07:12,949	これも　おいしいごはんを
06	49	00:07:09,262	00:07:12,949	食べるためだもん
06	50	00:07:12,949	00:07:16,369	わざわざ走りこんでまで
06	50	00:07:12,949	00:07:16,369	おなかをすかせるヤツなんて
06	51	00:07:16,369	00:07:18,905	おまえ以外に見たことないぜ
06	52	00:07:18,905	00:07:23,660	空腹はお料理をおいしくする
06	52	00:07:18,905	00:07:23,660	最高のスパイスなのですよ
06	53	00:07:23,660	00:07:25,679	あれ？
06	53	00:07:23,660	00:07:25,679	うん？
06	54	00:07:25,679	00:07:28,181	あっ！　ウオ～！
06	54	00:07:25,679	00:07:28,181	うわっ！
06	55	00:07:28,181	00:07:34,521	ゆうこ～！
06	55	00:07:28,181	00:07:34,521	アメを～　アメをちょうだい！
06	56	00:07:34,521	00:07:37,691	ごめんね　今　手持ちがないの
06	57	00:07:37,691	00:07:41,578	え～！　そっかぁ…
06	58	00:07:41,578	00:07:45,148	何だよ？　ひめ
06	58	00:07:41,578	00:07:45,148	腹でも　へってんのか？
06	59	00:07:45,148	00:07:48,285	シャー！
06	60	00:07:48,285	00:07:53,023	（ゆうこ）よし　よし　ひめちゃんは
06	60	00:07:48,285	00:07:53,023	おなかペコペコなんだね
06	60	00:07:48,285	00:07:53,023	えっ？
06	61	00:07:53,023	00:07:55,923	じゃあ　うちに来るといいよ
06	62	00:07:57,744	00:08:00,644	えっ？　えっ？
06	63	00:08:02,732	00:08:05,268	ひめ　だいじょうぶかな？
06	64	00:08:05,268	00:08:07,904	放っておけばいいんですわ
06	65	00:08:07,904	00:08:09,990	早くさがしに行こうよ！
06	66	00:08:09,990	00:08:13,093	リボンだって
06	66	00:08:09,990	00:08:13,093	本当は心配しているんでしょ？
06	67	00:08:13,093	00:08:16,363	わたし　ひめの心配なんか
06	67	00:08:13,093	00:08:16,363	してませんですわ
06	68	00:08:16,363	00:08:19,833	もう～
06	68	00:08:16,363	00:08:19,833	≪[TEL]
06	69	00:08:19,833	00:08:23,453	もしかして　ひめから？
06	69	00:08:19,833	00:08:23,453	えっ？
06	70	00:08:23,453	00:08:28,692	≪[TEL]
06	70	00:08:23,453	00:08:28,692	なんだ　誠司か
06	71	00:08:28,692	00:08:31,628	　キュアライン　
06	71	00:08:28,692	00:08:31,628	（誠司）「なんだとは　なんだよ！」
06	72	00:08:31,628	00:08:35,181	いや　実は…
06	72	00:08:31,628	00:08:35,181	ひめが　いなくなっちゃってさ
06	73	00:08:35,181	00:08:38,118	「ああ　あいつなら
06	73	00:08:35,181	00:08:38,118	大森の家に行ったぞ」
06	74	00:08:38,118	00:08:42,418	えっ!?　ひめが　おおもりご飯に!?
06	75	00:08:58,154	00:09:00,006	う～ん！
06	76	00:09:00,006	00:09:02,559	ウッ…
06	77	00:09:02,559	00:09:05,959	ひめちゃん　ゆっくり食べてね
06	78	00:09:10,133	00:09:15,038	どうかな？　うちのお弁当
06	78	00:09:10,133	00:09:15,038	最高だよ！
06	79	00:09:15,038	00:09:19,192	ゆうこは　わたしの命の恩人だよ！
06	80	00:09:19,192	00:09:22,596	そんなふうに
06	80	00:09:19,192	00:09:22,596	よろこんでもらえると　うれしいわ
06	81	00:09:22,596	00:09:25,582	でも　おうちの人は　今ごろ　きっと
06	82	00:09:25,582	00:09:29,682	悲しい思いを
06	82	00:09:25,582	00:09:29,682	してるんじゃないかな？
06	82	00:09:25,582	00:09:29,682	えっ？
06	83	00:09:31,688	00:09:34,374	せっかく　ごはんを作ったのに
06	84	00:09:34,374	00:09:38,074	ひめちゃんに
06	84	00:09:34,374	00:09:38,074	食べてもらえなかったんだから
06	85	00:09:40,864	00:09:44,164	いいのよ　リボンが悪いんだから
06	86	00:09:46,569	00:09:49,869	わたしの気持ちなんか
06	86	00:09:46,569	00:09:49,869	無視なんだもの！
06	87	00:09:53,827	00:09:57,514	ひめちゃんは　お料理のお手伝いを
06	87	00:09:53,827	00:09:57,514	したりするの？
06	88	00:09:57,514	00:09:59,599	するわけないでしょ
06	89	00:09:59,599	00:10:02,736	わたしは　おいしく食べるのが
06	89	00:09:59,599	00:10:02,736	お務めなんだもの
06	90	00:10:02,736	00:10:04,754	そっか
06	91	00:10:04,754	00:10:07,824	あのさ　ひめちゃん
06	91	00:10:04,754	00:10:07,824	うん？
06	92	00:10:07,824	00:10:09,676	おねがいがあるんだけど
06	93	00:10:09,676	00:10:13,897	あとで少し　うちのお店の
06	93	00:10:09,676	00:10:13,897	お手伝いをしてくれない？
06	94	00:10:13,897	00:10:18,802	実は今日　月に一度の
06	94	00:10:13,897	00:10:18,802	ハッピーモリモリデーだから　いそがしいの
06	95	00:10:18,802	00:10:23,106	もちろん！
06	95	00:10:18,802	00:10:23,106	ゆうこは　わたしの命の恩人だもん
06	96	00:10:23,106	00:10:26,006	ありがとう！　助かるよ
06	97	00:10:28,411	00:10:31,665	　キュアライン　（誠司）「なるほど…
06	97	00:10:28,411	00:10:31,665	メシのことがきっかけね」
06	98	00:10:31,665	00:10:34,784	だからね　誠司
06	98	00:10:31,665	00:10:34,784	わたしが２人のために
06	99	00:10:34,784	00:10:36,903	がんばっちゃおうと思うの
06	100	00:10:36,903	00:10:41,675	仲直りは
06	100	00:10:36,903	00:10:41,675	早ければ早いほど　いいもんね！
06	101	00:10:41,675	00:10:44,377	「おまえ　ちょっと強引すぎるぞ」
06	102	00:10:44,377	00:10:47,364	「ちゃんと２人の気持ちは
06	102	00:10:44,377	00:10:47,364	考えたのか？」
06	103	00:10:47,364	00:10:50,383	だいじょうぶだって　ねぇ　リボン
06	104	00:10:50,383	00:10:53,019	わたしといっしょに
06	104	00:10:50,383	00:10:53,019	お迎えに行くよね？
06	105	00:10:53,019	00:10:57,919	イヤですわ
06	105	00:10:53,019	00:10:57,919	ダレがあんなワガママ姫なんか…
06	106	00:10:59,793	00:11:05,098	リボン　きみがダレよりも
06	106	00:10:59,793	00:11:05,098	ひめに愛情を注いできたことを
06	107	00:11:05,098	00:11:08,017	ボクは知っている
06	108	00:11:08,017	00:11:12,117	その愛は　きっと
06	108	00:11:08,017	00:11:12,117	ひめも分かってくれるはずさ
06	109	00:11:17,193	00:11:20,063	し…　しかたないですわね
06	110	00:11:20,063	00:11:25,552	ひめが１人だと
06	110	00:11:20,063	00:11:25,552	何をしでかすか分かりませんし
06	111	00:11:25,552	00:11:30,740	よし！　そうと決まったら
06	111	00:11:25,552	00:11:30,740	早速　ひめを　さがしに行こう！
06	112	00:11:30,740	00:11:33,243	フフ…
06	113	00:11:33,243	00:11:37,814	クンクン…　くさいですなぁ
06	114	00:11:37,814	00:11:41,114	愛の香りが鼻につく
06	115	00:11:43,103	00:11:47,003	これは　わたしの大切な
06	115	00:11:43,103	00:11:47,003	昼寝の時間が台なしですぞ
06	116	00:13:26,973	00:13:28,975	フゥ～
